cenario_id,prompt_usado,status,tentativas,tempo_total_s,usou_web_search,tipo_input,contexto_pobre,erro_validacao_final,veredito_juiz,juiz_logsource,juiz_modifiers,juiz_condition,juiz_structure,juiz_semantic_alignment,juiz_invented_filters,motivo_reprovacao,regra_referencia,arquivo_regra_gerada,arquivo_parecer,lote_origem
35 zeek_http_executable_download_from_webdav,prompt1,REPROVADO,4,92.9,True,texto_livre,True,Etapa 2 falhou - faltou campo obrigatório: 'detection',APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,PASS,WARN,"[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'detection' || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: The use of *?/webdav/* does not explicitly specify |contains, which is recommended for path fragments. However, it's a valid approach to detect the pattern. | invented_filters[WARN]: The rule does not add any filters that have no basis in the threat description, but it could be more specific by using |contains to ensure accurate detection of path fragments.",zeek_http_executable_download_from_webdav.yml,zeek_http_executable_download_from_webdav_prompt1.yml,zeek_http_executable_download_from_webdav_prompt1.parecer.txt,4
35 zeek_http_executable_download_from_webdav,prompt2,REPROVADO,4,88.87,True,texto_livre,False,Etapa 2 falhou - faltou campo obrigatório: 'detection',REJECTED,FAIL,WARN,FAIL,WARN,FAIL,FAIL,"[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'detection' || [no_6_juiz/REJECTED] logsource[FAIL]: The log source should be 'webserver' with product 'zeek', not 'web_server_logs'. Additionally, the service is missing. | modifiers[WARN]: |contains and |endswith are used correctly but additional filters like size_is: greater than 10 and equals: PUT were added without basis in the threat description. | condition[FAIL]: The condition is not specified, and the rule does not combine two selections with AND logic as required. | structure[WARN]: Missing 'id' field which is a requirement for SIGMA rules. Additionally, 'selection' should be split into multiple selections if combining conditions logically. | semantic_alignment[FAIL]: The rule does not align with the threat description as it includes additional filters and lacks proper logical combination of conditions. | invented_filters[FAIL]: Filters like size_is: greater than 10 and equals: PUT have no basis in the provided threat description, which is a significant deviation from requirements.",zeek_http_executable_download_from_webdav.yml,zeek_http_executable_download_from_webdav_prompt2.yml,zeek_http_executable_download_from_webdav_prompt2.parecer.txt,4
35 zeek_http_executable_download_from_webdav,prompt3,APROVADO,2,75.17,True,texto_livre,False,APROVADO,REJECTED,FAIL,WARN,FAIL,WARN,FAIL,PASS,,zeek_http_executable_download_from_webdav.yml,zeek_http_executable_download_from_webdav_prompt3.yml,zeek_http_executable_download_from_webdav_prompt3.parecer.txt,4
36 file_event_win_malware_darkgate_autoit3_save_temp,prompt1,REPROVADO,4,88.68,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 1, column 22:
    title: CVE-2024-21412: Internet Shortcut Files Securi ... 
                         ^)",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 1, column 22:
    title: CVE-2024-21412: Internet Shortcut Files Securi ... 
                         ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: |contains is used but the specific path fragment to detect should be more precise, as 'Internet Shortcut Files Security Feature Bypass Vulnerability' might not be a valid or exa... | semantic_alignment[WARN]: The detection logic may not accurately catch the stated threat as the specific path fragment to detect is unclear and might not match actual exploit attempts.",file_event_win_malware_darkgate_autoit3_save_temp.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt1.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt1.parecer.txt,4
36 file_event_win_malware_darkgate_autoit3_save_temp,prompt2,REPROVADO,4,90.07,True,cve,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",,,,,,,,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",file_event_win_malware_darkgate_autoit3_save_temp.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt2.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt2.parecer.txt,4
36 file_event_win_malware_darkgate_autoit3_save_temp,prompt3,REPROVADO,4,104.94,True,cve,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 24, column 7:
        - |endswith: DarkGate.exe
          ^
expected chomping or indentation indicators, but found 'e'
  in ""<unicode string>"", line 24, column 8:
        - |endswith: DarkGate.exe
           ^)",REJECTED,FAIL,WARN,PASS,WARN,FAIL,FAIL,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 24, column 7:
        - |endswith: DarkGate.exe
          ^
expected chomping or indentation indicators, but found 'e'
  in ""<unicode string>"", line 24, column 8:
        - |endswith: DarkGate.exe
           ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category should be 'file_event' as specified, but the current rule does not specify a valid product or service. Additionally, the description mentions Windows Eve... | modifiers[WARN]: |startswith is used for CurrentDirectory, but it should match 'C:\temp\', not 'C:\Users\'. |endswith is correctly applied to Image. However, the spec mentions AutoIt3-related fi... | structure[WARN]: Missing required fields such as 'tags', and the ID format seems inconsistent. The description lacks references to external sources. | semantic_alignment[FAIL]: The detection logic does not align with the threat description. It should detect DarkGate dropped via AutoIt3 scripts in C:\temp, but the rule focuses on 'C:\Users\' and misses ... | invented_filters[FAIL]: The rule includes filters for 'CurrentDirectory: |startswith: C:\Users\', which is not mentioned in the threat description. Additionally, it lacks checks for AutoIt3-related fil...",file_event_win_malware_darkgate_autoit3_save_temp.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt3.yml,file_event_win_malware_darkgate_autoit3_save_temp_prompt3.parecer.txt,4
37 nodejs_rce_exploitation_attempt,prompt1,REPROVADO,4,103.54,True,texto_livre,True,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: The rule uses |contains for specific path fragments but does not use |endswith or |startswith modifiers, which are mentioned in the spec. However, this is appropriate given the ... | semantic_alignment[WARN]: The rule aims to detect specific patterns in error logs that could indicate vulnerabilities or malicious activity. However, it is narrowly focused on two specific scenarios whic...",nodejs_rce_exploitation_attempt.yml,nodejs_rce_exploitation_attempt_prompt1.yml,nodejs_rce_exploitation_attempt_prompt1.parecer.txt,4
37 nodejs_rce_exploitation_attempt,prompt2,REPROVADO,4,90.05,True,texto_livre,False,"Falha ao separar documentos YAML múltiplos. Detalhes: while scanning a simple key
  in ""<unicode string>"", line 9, column 1:
    <code>
    ^
could not find expected ':'
  in ""<unicode string>"", line 10, column 1:
    ---
    ^",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,"[no_5_validador] Falha ao separar documentos YAML múltiplos. Detalhes: while scanning a simple key
  in ""<unicode string>"", line 9, column 1:
    <code>
    ^
could not find expected ':'
  in ""<unicode string>"", line 10, column 1:
    ---
    ^ || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The category `process_creation` is not the best fit for application logs, it should be `application`. However, since the rule targets NodeJS errors related to process execution,... | semantic_alignment[WARN]: The rule targets specific keywords but may not fully capture all potential RCE exploitation attempts, as it relies on exact keyword matches which might miss variations or obfusc...",nodejs_rce_exploitation_attempt.yml,nodejs_rce_exploitation_attempt_prompt2.yml,nodejs_rce_exploitation_attempt_prompt2.parecer.txt,4
37 nodejs_rce_exploitation_attempt,prompt3,APROVADO,4,90.55,True,texto_livre,False,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,WARN,PASS,PASS,,nodejs_rce_exploitation_attempt.yml,nodejs_rce_exploitation_attempt_prompt3.yml,nodejs_rce_exploitation_attempt_prompt3.parecer.txt,4
38 proc_creation_win_reg_query_registry,prompt1,APROVADO,3,86.22,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,proc_creation_win_reg_query_registry.yml,proc_creation_win_reg_query_registry_prompt1.yml,proc_creation_win_reg_query_registry_prompt1.parecer.txt,4
38 proc_creation_win_reg_query_registry,prompt2,APROVADO,1,67.33,True,texto_livre,False,APROVADO,REJECTED,FAIL,WARN,PASS,WARN,FAIL,PASS,,proc_creation_win_reg_query_registry.yml,proc_creation_win_reg_query_registry_prompt2.yml,proc_creation_win_reg_query_registry_prompt2.parecer.txt,4
38 proc_creation_win_reg_query_registry,prompt3,REPROVADO,4,85.96,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 18:
        CommandLine: |contains reg, query, registry
                     ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 19:
        CommandLine: |contains reg, query, registry
                      ^)",REJECTED,FAIL,WARN,FAIL,WARN,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 18:
        CommandLine: |contains reg, query, registry
                     ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 19:
        CommandLine: |contains reg, query, registry
                      ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source should be 'process_creation' for Windows event logs, not 'sysmon'. The rule incorrectly specifies the service as sysmon. | modifiers[WARN]: |contains is used correctly but it does not cover all required command line parameters and registry paths as specified in the threat description. It should be more specific. | condition[FAIL]: The condition only uses 'selection' which does not enforce the AND logic for multiple selections as required by the specification. | structure[WARN]: Missing fields such as 'falsepositives', 'level', and 'tags'. Additionally, the rule structure is incomplete and lacks proper detection logic. | semantic_alignment[FAIL]: The current detection logic does not align with the threat description. It only checks for a generic command line pattern without specifying the required subcommand or registry ...",proc_creation_win_reg_query_registry.yml,proc_creation_win_reg_query_registry_prompt3.yml,proc_creation_win_reg_query_registry_prompt3.parecer.txt,4
39 app_python_sql_exceptions,prompt1,REPROVADO,4,92.34,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 9, column 31:
    Here's the corrected YAML rule:
                                  ^)",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 9, column 31:
    Here's the corrected YAML rule:
                                  ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: '|contains' is used appropriately for detecting path fragments, but '|endswith' or '|startswith' could be more precise if specific terminal tokens were known. | semantic_alignment[WARN]: The detection logic targets specific Python commands but may not fully capture all variations of the threat (e.g., different import statements or connection methods).",app_python_sql_exceptions.yml,app_python_sql_exceptions_prompt1.yml,app_python_sql_exceptions_prompt1.parecer.txt,4
39 app_python_sql_exceptions,prompt2,REPROVADO,4,90.93,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 9, column 31:
    Here's the corrected YAML rule:
                                  ^)",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,FAIL,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 9, column 31:
    Here's the corrected YAML rule:
                                  ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The log source category 'process_creation' is not the best fit for application logs. It should be 'application'. The product 'windows' does not align with the target environment... | semantic_alignment[WARN]: The detection logic focuses on process creation logs rather than application logs, which may miss relevant exceptions. The ATT&CK technique 't1059.001' is not directly applicabl... | invented_filters[FAIL]: The rule includes filters for 'python.exe', which are not based on the threat description that targets application logs containing Python exceptions.",app_python_sql_exceptions.yml,app_python_sql_exceptions_prompt2.yml,app_python_sql_exceptions_prompt2.parecer.txt,4
39 app_python_sql_exceptions,prompt3,REPROVADO,4,104.63,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",APPROVED,PASS,PASS,PASS,PASS,PASS,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",app_python_sql_exceptions.yml,app_python_sql_exceptions_prompt3.yml,app_python_sql_exceptions_prompt3.parecer.txt,4
4 posh_ps_modify_group_policy_settings,prompt1,APROVADO,3,80.54,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,posh_ps_modify_group_policy_settings.yml,posh_ps_modify_group_policy_settings_prompt1.yml,posh_ps_modify_group_policy_settings_prompt1.parecer.txt,1
4 posh_ps_modify_group_policy_settings,prompt2,APROVADO,4,83.52,True,texto_livre,False,APROVADO,REJECTED,FAIL,WARN,PASS,WARN,FAIL,PASS,,posh_ps_modify_group_policy_settings.yml,posh_ps_modify_group_policy_settings_prompt2.yml,posh_ps_modify_group_policy_settings_prompt2.parecer.txt,1
4 posh_ps_modify_group_policy_settings,prompt3,REPROVADO,4,108.53,True,texto_livre,False,Etapa 2 falhou - faltou campo obrigatório: 'detection',REJECTED,FAIL,PASS,WARN,PASS,FAIL,PASS,"[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'detection' || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category should be 'ps_script' as specified in the threat description, not 'registry_event'. Additionally, PowerShell Script Block Logging must be enabled. | condition[WARN]: The condition uses 'all of' logic incorrectly. It should be checking if either all options disabling preferences OR all other default actions allow conditions are met, not both ... | semantic_alignment[FAIL]: The rule is designed to detect modifications to Windows Defender settings rather than Group Policy settings. The detection logic does not align with the stated threat of tamperi...",posh_ps_modify_group_policy_settings.yml,posh_ps_modify_group_policy_settings_prompt3.yml,posh_ps_modify_group_policy_settings_prompt3.parecer.txt,1
40 file_event_macos_python_path_configuration_files,prompt1,REPROVADO,4,99.17,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 30:
            destination_service: |contains ""GlobalProtect""
                                 ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 31:
            destination_service: |contains ""GlobalProtect""
                                  ^)",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 30:
            destination_service: |contains ""GlobalProtect""
                                 ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 31:
            destination_service: |contains ""GlobalProtect""
                                  ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: |contains is used correctly for detecting path fragments related to GlobalProtect. However, it may be too broad if other services also contain 'GlobalProtect'. | semantic_alignment[WARN]: The detection logic may not catch all instances of the stated threat if other services also contain 'GlobalProtect'.",file_event_macos_python_path_configuration_files.yml,file_event_macos_python_path_configuration_files_prompt1.yml,file_event_macos_python_path_configuration_files_prompt1.parecer.txt,4
40 file_event_macos_python_path_configuration_files,prompt2,REPROVADO,4,92.4,True,cve,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block collection
  in ""<unicode string>"", line 11, column 9:
            - 'GlobalProtect' in CommandLine
            ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 11, column 27:
            - 'GlobalProtect' in CommandLine
                              ^)",REJECTED,FAIL,FAIL,WARN,PASS,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block collection
  in ""<unicode string>"", line 11, column 9:
            - 'GlobalProtect' in CommandLine
            ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 11, column 27:
            - 'GlobalProtect' in CommandLine
                              ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source is specified for PAN-OS, but the threat targets macOS. | modifiers[FAIL]: No modifiers like |contains, |endswith are used in the rule. | condition[WARN]: The condition logic does not align with the detection requirements specified for the threat. | semantic_alignment[FAIL]: The rule does not detect the creation of .pth files in Python library directories as specified.",file_event_macos_python_path_configuration_files.yml,file_event_macos_python_path_configuration_files_prompt2.yml,file_event_macos_python_path_configuration_files_prompt2.parecer.txt,4
40 file_event_macos_python_path_configuration_files,prompt3,REPROVADO,4,104.44,True,cve,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 5, column 9:
    author: @your-author-handle
            ^)",REJECTED,FAIL,WARN,PASS,WARN,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 5, column 9:
    author: @your-author-handle
            ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category should be 'file_event' for file creation events, not 'process_creation'. The product is also incorrectly specified as 'GlobalProtect', which does not mat... | modifiers[WARN]: |endswith and |contains are used but they do not align with the detection criteria described in the threat description. The rule should use regex for filename matching and endsw... | structure[WARN]: Missing fields such as 'tags' and incorrect log source category. The rule structure needs to align with the target product and event type. | semantic_alignment[FAIL]: The detection logic does not match the threat description at all. It is looking for bash commands modifying kernel parameters, whereas the threat involves Python path configurat...",file_event_macos_python_path_configuration_files.yml,file_event_macos_python_path_configuration_files_prompt3.yml,file_event_macos_python_path_configuration_files_prompt3.parecer.txt,4
41 spring_application_exceptions,prompt1,APROVADO,2,85.03,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,,spring_application_exceptions.yml,spring_application_exceptions_prompt1.yml,spring_application_exceptions_prompt1.parecer.txt,5
41 spring_application_exceptions,prompt2,REPROVADO,4,92.67,True,texto_livre,False,Etapa 2 falhou - faltou campo obrigatório: 'title',APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'title' || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: The use of keywords without modifiers is acceptable but |contains could be used for more precise matching if specific substrings are known. | semantic_alignment[WARN]: The rule aims to detect Spring Security exceptions but does not specify which exact exception classes indicate exploitation attempts. It may need refinement for better semantic ...,spring_application_exceptions.yml,spring_application_exceptions_prompt2.yml,spring_application_exceptions_prompt2.parecer.txt,5
41 spring_application_exceptions,prompt3,REPROVADO,4,96.85,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: Exact match is used for keywords, but it might be too restrictive if variations in logging formats exist. However, this is based on the provided spec. | semantic_alignment[WARN]: The rule focuses on detecting SpEL injection via specific exception classes but does not cover other Spring Security exceptions related to unauthorized access or CSRF token abus...",spring_application_exceptions.yml,spring_application_exceptions_prompt3.yml,spring_application_exceptions_prompt3.parecer.txt,5
42 okta_policy_rule_modified_or_deleted,prompt1,REPROVADO,4,96.8,True,texto_livre,True,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule falsepositives must be a list",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule falsepositives must be a list || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The category 'registry_event' is not appropriate for Okta System Log API logs, which should be more aligned with system or event logs. | semantic_alignment[WARN]: The rule aims to detect specific event types and release notes but does not fully align with the threat of potential information disclosure through API documentation. The rule s...",okta_policy_rule_modified_or_deleted.yml,okta_policy_rule_modified_or_deleted_prompt1.yml,okta_policy_rule_modified_or_deleted_prompt1.parecer.txt,5
42 okta_policy_rule_modified_or_deleted,prompt2,APROVADO,2,95.27,True,texto_livre,False,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,okta_policy_rule_modified_or_deleted.yml,okta_policy_rule_modified_or_deleted_prompt2.yml,okta_policy_rule_modified_or_deleted_prompt2.parecer.txt,5
42 okta_policy_rule_modified_or_deleted,prompt3,REPROVADO,4,91.63,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block mapping
  in ""<unicode string>"", line 23, column 5:
        Details|contains: 'Modification' ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 23, column 38:
     ... etails|contains: 'Modification' or 'Removal'
                                         ^)",REJECTED,FAIL,WARN,PASS,WARN,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block mapping
  in ""<unicode string>"", line 23, column 5:
        Details|contains: 'Modification' ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 23, column 38:
     ... etails|contains: 'Modification' or 'Removal'
                                         ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The category 'registry_event' is incorrect for Okta policy modifications. The correct log source should be related to Okta's system logs, not registry events. | modifiers[WARN]: '|contains' might be too broad and could lead to false positives if the target object or details contain unrelated strings that match the pattern. | structure[WARN]: Missing 'service' field in logsource. The rule should specify the Okta service generating these logs. | semantic_alignment[FAIL]: The detection logic does not accurately capture the threat of modifying or removing an Okta policy rule. It lacks specificity and may miss actual malicious activity.",okta_policy_rule_modified_or_deleted.yml,okta_policy_rule_modified_or_deleted_prompt3.yml,okta_policy_rule_modified_or_deleted_prompt3.parecer.txt,5
43 cisco_duo_mfa_bypass_via_bypass_code,prompt1,APROVADO,1,76.72,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,,cisco_duo_mfa_bypass_via_bypass_code.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt1.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt1.parecer.txt,5
43 cisco_duo_mfa_bypass_via_bypass_code,prompt2,REPROVADO,4,96.49,True,texto_livre,False,Etapa 2 falhou - faltou campo obrigatório: 'title',APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,PASS,PASS,[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'title' || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The chosen log source 'proxy' might not be the most accurate for MFA authentication logs. It would be better to use a more specific service if available.,cisco_duo_mfa_bypass_via_bypass_code.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt2.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt2.parecer.txt,5
43 cisco_duo_mfa_bypass_via_bypass_code,prompt3,APROVADO,4,93.51,True,texto_livre,False,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,,cisco_duo_mfa_bypass_via_bypass_code.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt3.yml,cisco_duo_mfa_bypass_via_bypass_code_prompt3.parecer.txt,5
44 file_rename_win_non_dll_to_dll_ext,prompt1,APROVADO,3,88.48,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,file_rename_win_non_dll_to_dll_ext.yml,file_rename_win_non_dll_to_dll_ext_prompt1.yml,file_rename_win_non_dll_to_dll_ext_prompt1.parecer.txt,5
44 file_rename_win_non_dll_to_dll_ext,prompt2,APROVADO,1,68.14,True,texto_livre,False,APROVADO,,,,,,,,,file_rename_win_non_dll_to_dll_ext.yml,file_rename_win_non_dll_to_dll_ext_prompt2.yml,file_rename_win_non_dll_to_dll_ext_prompt2.parecer.txt,5
44 file_rename_win_non_dll_to_dll_ext,prompt3,REPROVADO,4,100.73,True,texto_livre,False,"Etapa 2 falhou - as seguintes tags não existem na taxonomia MITRE ATT&CK: attack.stealth. Use APENAS tags no formato 'attack.tXXXX' (técnicas reais, ex: attack.t1190) ou 'attack.<tatica>' (ex: attack.initial-access, attack.execution, attack.persistence). Remova ou substitua as tags inválidas por equivalentes reais.",REJECTED,FAIL,PASS,WARN,FAIL,FAIL,PASS,"[no_5_validador] Etapa 2 falhou - as seguintes tags não existem na taxonomia MITRE ATT&CK: attack.stealth. Use APENAS tags no formato 'attack.tXXXX' (técnicas reais, ex: attack.t1190) ou 'attack.<tatica>' (ex: attack.initial-access, attack.execution, attack.persistence). Remova ou substitua as tags inválidas por equivalentes reais. || [no_6_juiz/REJECTED] logsource[FAIL]: The rule uses 'process_creation' as the log source category, but the threat description specifies 'file_rename'. The product is correct for Windows. | condition[WARN]: The condition logic is syntactically valid but semantically incorrect as it does not align with the detection criteria for file renaming operations. | structure[FAIL]: Missing required fields such as 'logsource.provider' and 'detection.filter_optional_*'. The structure focuses on process creation rather than file rename events. | semantic_alignment[FAIL]: The detection logic does not align with the threat description, which aims to detect file renaming operations where non-DLL files are renamed to .dll. This rule instead detects ...",file_rename_win_non_dll_to_dll_ext.yml,file_rename_win_non_dll_to_dll_ext_prompt3.yml,file_rename_win_non_dll_to_dll_ext_prompt3.parecer.txt,5
45 net_connection_win_silenttrinity_stager_msbuild_activity,prompt1,REPROVADO,4,97.32,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning an alias
  in ""<unicode string>"", line 6, column 12:
      product: *
               ^
expected alphabetic or numeric character, but found '\n'
  in ""<unicode string>"", line 6, column 13:
      product: *
                ^)",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,PASS,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning an alias
  in ""<unicode string>"", line 6, column 12:
      product: *
               ^
expected alphabetic or numeric character, but found '\n'
  in ""<unicode string>"", line 6, column 13:
      product: *
                ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The use of '*' for product and service is valid but may be too broad. Specific values would improve precision.",net_connection_win_silenttrinity_stager_msbuild_activity.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt1.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt1.parecer.txt,5
45 net_connection_win_silenttrinity_stager_msbuild_activity,prompt2,REPROVADO,4,97.22,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule author must be a string",APPROVED,PASS,PASS,PASS,PASS,PASS,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule author must be a string",net_connection_win_silenttrinity_stager_msbuild_activity.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt2.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt2.parecer.txt,5
